종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"045060","오공","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"16941974","500","8470987000","원(KRW)","김윤정","032 -822 -5050","인천광역시 남동구  함박뫼로 341 "
"080520","오디텍","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"11746609","500","5873304500","원(KRW)","박병근","063-263-7626","전라북도 완주군 봉동읍 완주산단5로 87 "
"007310","오뚜기","KOSPI",,,"031007","기타 식품 제조업","12",,"4007830","5000","20039150000","원(KRW)","함영준, 황성만","031-421-2122","경기도 안양시 동안구  흥안대로 405 "
"039830","오로라","KOSDAQ","우량기업부",,"137302","전문디자인업","12",,"10762890","500","5381445000","원(KRW)","노재연","02  -3420-4114","서울특별시 강남구 테헤란로 624 오로라빌딩 "
"322310","오로스테크놀로지","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"9366542","500","4683271000","원(KRW)","각자 대표이사 이준우, 최성원","031-8046-8800","경기도 화성시 동탄면 동탄산단6길 15-23 &nbsp"
"046120","오르비텍","KOSDAQ","중견기업부",,"137209","기타 과학기술 서비스업","12",,"27068824","500","13534412000","원(KRW)","정성현","02-852-2223","서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)"
"014940","오리엔탈정공","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"45573661","500","22786830500","원(KRW)","박세철","051-202-0101","부산광역시 강서구  녹산산단289로 6 오리엔탈정공"
"002630","오리엔트바이오","KOSPI",,,"032102","의약품 제조업","03",,"118583005","500","59291502500","원(KRW)","장재진","031-730-6036","경기 성남시 중원구 상대원동 143-1"
"065500","오리엔트정공","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"31742912","500","15871456000","원(KRW)","장재진, 박영동","031-730-6707","경상북도 구미시 수출대로 9-1 26-5(공단동)"
"271560","오리온","KOSPI",,,"031007","기타 식품 제조업","12",,"39536132","500","19768066000","원(KRW)","이승준","02-710-6000","서울특별시 용산구 백범로90다길 13 "
"001800","오리온홀딩스","KOSPI",,,"116409","기타 금융업","12",,"62645422","500","31322711000","원(KRW)","허인철","02-710-6000","서울특별시 용산구  백범로90다길 13 (주)오리온 "
"010470","오리콤","KOSDAQ","우량기업부",,"137103","광고업","12",,"11975050","1000","11975050000","원(KRW)","고영섭, 김성대(각자 대표이사)","02-510-4077","서울특별시 강남구  언주로 726 두산빌딩 "
"417860","오브젠","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"3879775","500","1939887500","원(KRW)","이형인","02-3775-4600","서울특별시 영등포구 여의대로 14. 12층(여의도동, KT여의도타워) "
"352910","오비고","KOSDAQ","기술성장기업부","기술성장기업","106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"12166093","500","6083046500","원(KRW)","황도연","031-8033-3000","경기도 성남시 분당구 판교로 338 3층 &nbsp"
"053980","오상자이엘","KOSDAQ","우량기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"17747882","500","8873941000","원(KRW)","이국래,김선기(각자 대표이사)","032-524-0700","인천 부평구 부평동 604-15 "
"052420","오성첨단소재","KOSDAQ","중견기업부",,"032202","플라스틱제품 제조업","12",,"69517744","500","36145156000","원(KRW)","이장원","063-839-8780","전라북도 익산시 석암로17길 104 오성첨단소재(주) "
"241790","오션브릿지","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"10002634","500","5001317000","원(KRW)","이석규","031-8052-9090","경기도 안성시 양성면 동항공단길 49 "
"039200","오스코텍","KOSDAQ","벤처기업부",,"032102","의약품 제조업","12",,"36742911","500","18371455500","원(KRW)","김정근, 윤태영","031-628-7613","경기도 성남시 분당구  대왕판교로 700 A-901(삼평동,코리아바이오파크)"
"226400","오스테오닉","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"18506539","500","9253269500","원(KRW)","이동원","02-6902-8400","서울특별시 구로구 디지털로29길 38 에이스테크노타워Ⅲ1206호 "
"031510","오스템","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"28000000","500","14000000000","원(KRW)","김정우, 김동효(각자 대표이사)","041 -559 -2340","충청남도 천안시 동남구 수신면 수신로 739 "
"048260","오스템임플란트","KOSDAQ","중견기업부",,"032701","의료용 기기 제조업","12",,"15576488","500","7788244000","원(KRW)","엄태관","02-2016-7000","서울특별시 강서구 마곡중앙12로 3 오스템임플란트  "
"368970","오에스피","KOSDAQ","벤처기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"9346160","500","4673080000","원(KRW)","강재구","041-734-8445","충청남도 논산시 성동면 산업단지로2길 11 "
"138080","오이솔루션","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"10624095","500","5312047500","원(KRW)","박용관","062-602-7631","광주광역시 북구 첨단연신로30번길 53 -"
"080580","오킨스전자","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"17679298","500","8839649000","원(KRW)","전진국","031-460-3500","경기도 의왕시 오전공업길 13, 6층 (오전동, 벽산선영테크노피아) &nbsp"
"067170","오텍","KOSDAQ","우량기업부",,"033004","자동차 재제조 부품 제조업","12",,"15391605","500","7695802500","원(KRW)","강성희, 소남영(각자 대표이사)","02-2628-0660","충청남도 예산군  고덕면 예덕로 1033-36 "
"353590","오토앤","KOSDAQ","중견기업부",,"074502","자동차 부품 및 내장품 판매업","12",,"12875570","500","6437785000","원(KRW)","최찬욱","16447160","경기도 안양시 만안구 전파로24번길 63 "
"173130","오파스넷","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"11860430","500","5930215000","원(KRW)","장수현","02-2193-8600","서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩) "
"049480","오픈베이스","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"31422383","500","15711191500","원(KRW)","황철이, 정진섭(각자 대표이사)","02  -3404-5601","서울특별시 서초구  매헌로 16 (양재동, 하이브랜드 리빙관4층)"
"394280","오픈엣지테크놀로지","KOSDAQ","기술성장기업부","이익미실현기업","105802","소프트웨어 개발 및 공급업","12",,"21162274","100","2116227400","원(KRW)","이성현","02-2038-7507","서울특별시 강남구 역삼로 114 현죽빌딩 13층 "
"309930","오하임아이엔티","KOSDAQ","벤처기업부",,"074705","기타 생활용품 소매업","12",,"21269790","100","2126979000","원(KRW)","서정일","02-2020-7637","서울특별시 서초구 서초대로 396 강남빌딩 21층 "
"244460","올리패스","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"30082551","500","15041275500","원(KRW)","정신","02-6488-2200","경기도 용인시 기흥구 동백중앙로16번길 16-4 에이스동백타워1동 20층"
"226950","올릭스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"13734160","500","6867080000","원(KRW)","이동기","031-779-8400","경기도 수원시 영통구 대학4로 17 에이스광교타워1 1014호 &nbsp"
"057540","옴니시스템","KOSDAQ","중견기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"46449355","500","23224677500","원(KRW)","박혜린","031-883-5400","경기도 여주군  가남면 연삼로 284 "
"131030","옵투스제약","KOSDAQ","우량기업부",,"032102","의약품 제조업","12",,"16153162","500","8282398500","원(KRW)","박은영","02-2027-0078","충청북도 청주시 흥덕구 오송읍 오송생명6로 50 ."
"082210","옵트론텍","KOSDAQ","중견기업부",,"032703","사진장비 및 광학기기 제조업","12",,"24483945","500","12241972500","원(KRW)","임지윤","(042)360-1510","경상남도 창원시 의창구 평산로8번길 19-15 (팔용동)"
"109080","옵티시스","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"5636000","500","2818000000","원(KRW)","신현국","031-719-8033","경기도 성남시 수정구 산성대로 305 삼부르네상스파크Ⅱ 3층 "
"380540","옵티코어","KOSDAQ","중견기업부",,"032606","마그네틱 및 광학 매체 제조업","12",,"27191355","100","2719135500","원(KRW)","진재현","070-4492-5446","경기도 화성시 동탄기흥로 602 5층"
"153710","옵티팜","KOSDAQ","기술성장기업부","기술성장기업","032103","의료용품 및 기타 의약 관련제품 제조업","12",,"14669958","500","7334979000","원(KRW)","김현일","043-249-7500","충청북도 청주시 흥덕구 오송읍 오송생명6로 63 "
"321820","와이더플래닛","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"6908282","500","3454141000","원(KRW)","구교식","02-2038-3266","서울특별시 강남구 테헤란로 211, 8층 &nbsp"
"122990","와이솔","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"28186941","500","14093470500","원(KRW)","김지호","070-7837-6240","경기도 오산시 가장로 531-7(가장동) "
"112290","와이씨켐","KOSDAQ","기술성장기업부","기술성장기업","032004","기타 화학제품 제조업","12",,"10110545","1000","10262465000","원(KRW)","이성일, 이승훈","054-930-2500","경상북도 성주군 선남면 유서리길 174-12 &nbsp"
"232140","와이아이케이","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"82045350","100","8204535000","원(KRW)","최명배","031-639-9180","경기도 성남시 분당구 판교로255번길 28 (삼평동, 디에이치케이솔루션빌딩 7층)"
"065530","와이어블","KOSDAQ","중견기업부",,"106102","전기 통신업","12",,"52860000","500","26430000000","원(KRW)","장석하, 김문환(각자대표이사)","(02)2077-3114","서울특별시 송파구 법원로11길 28 BK타워 11층 "
"067900","와이엔텍","KOSDAQ","우량기업부",,"053802","폐기물 처리업","12",,"18199659","500","9099829500","원(KRW)","박지영","061-690-6933","전라남도 여수시  여수산단로 1232 "
"155650","와이엠씨","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"19474358","500","9987179000","원(KRW)","이윤용","041-538-5200","충청남도 아산시  둔포면 아산밸리중앙로 154-25 "
"273640","와이엠텍","KOSDAQ","벤처기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"10966000","500","5483000000","원(KRW)","김홍기","043-212-6651","충청북도 청주시 흥덕구 옥산면 과학산업3로 38 "
"251370","와이엠티","KOSDAQ","우량기업부",,"032001","기초 화학물질 제조업","12",,"16314464","500","8157232000","원(KRW)","전성욱","032-821-8277","인천광역시 남동구 남동동로153번길 30(고잔동, 남동공단) "
"066430","와이오엠","KOSDAQ","중견기업부",,"074607","기타 전문 도매업","12",,"36521848","500","18260924000","원(KRW)","염현규","051-972-7175","부산광역시 강서구 생곡산단1로24번길 51 (생곡동)"
"193250","와이제이엠게임즈","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"57427776","100","5742777600","원(KRW)","민용재","02-591-1310","서울특별시 강남구 테헤란로77길 11-9 삼성타워 8층 "
"273060","와이즈버즈","KOSDAQ","중견기업부",,"137103","광고업","12",,"50459582","100","5045958200","원(KRW)","김종원","02-538-8897","서울특별시 강남구 테헤란로 317 17층(역삼동, 동훈타워)"
"019210","와이지-원","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"30573819","500","15286909500","원(KRW)","송호근, 송시한","032 -526 -0909","인천광역시 연수구 송도과학로16번길 13-40 - "
"122870","와이지엔터테인먼트","KOSDAQ","벤처기업부",,"105902","오디오물 출판 및 원판 녹음업","12",,"18665389","500","9332694500","원(KRW)","양민석, 황보경","02-3142-1104","서울특별시 마포구 희우정로1길 7 -"
"011690","와이투솔루션","KOSPI",,,"032601","반도체 제조업","12",,"165514727","500","82757363500","원(KRW)","강석환","031-8084-3986","경기도 화성시  팔탄면 율암길 223 "
"332570","와이팜","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"38390356","500","19195178000","원(KRW)","유대규","031-781-8560","경기도 성남시 분당구 황새울로319번길 8-4 (서현동, 삼헌빌딩) "
"079000","와토스코리아","KOSDAQ","중견기업부",,"032202","플라스틱제품 제조업","12",,"7200000","500","3600000000","원(KRW)","송공석,송태양,송태광(각자대표)","061-392-3685","전라남도 장성군  동화면 전자농공단지1길 31 "
"070960","용평리조트","KOSPI",,,"095501","일반 및 생활 숙박시설 운영업","12",,"48133333","5000","240666665000","원(KRW)","신달순, 임학운 공동대표","033-330-8350","강원도 평창군  대관령면 올림픽로 715 "
"316140","우리금융지주","KOSPI",,,"116409","기타 금융업","12",,"728060549","5000","3640302745000","원(KRW)","임종룡","02-2125-2000","서울특별시 중구 소공로 51 "
"032820","우리기술","KOSDAQ","벤처기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"151125104","500","75562552000","원(KRW)","노갑선","02  -2102-5100","서울특별시 마포구 월드컵북로56길 9 4층(상암동, 우리기술빌딩)"
